timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763080381529,16068,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,227,168,3,3,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,16068,0,0
1763080392374,7908,HTTP Request,200,OK,Thread Group 1-7,text,TRUE,,227,168,3,3,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,7908,0,0
1763080397599,5519,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,227,168,3,3,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5519,0,0
1763080389708,16131,HTTP Request,200,OK,Thread Group 1-5,text,TRUE,,227,168,3,3,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,16131,0,0
1763080400282,7962,HTTP Request,200,OK,Thread Group 1-7,text,TRUE,,227,168,2,2,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,7962,0,0
1763080403118,8123,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,227,168,2,2,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,8123,0,0
1763080408245,5755,HTTP Request,200,OK,Thread Group 1-7,text,TRUE,,227,168,2,2,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5755,0,0
1763080411241,5584,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,227,168,2,2,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5584,0,0
1763080414000,5493,HTTP Request,200,OK,Thread Group 1-7,text,TRUE,,227,168,2,2,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5493,0,0
1763080416825,5540,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,227,168,2,2,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5539,0,0
1763080419494,5687,HTTP Request,200,OK,Thread Group 1-7,text,TRUE,,227,168,2,2,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5687,0,0
1763080422365,5678,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,227,168,1,1,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,5678,0,0
1763080428043,2996,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,227,168,1,1,http://localhost:7071/api/DS_httpTrigger?sensor_count=100&batch_size=10,2996,0,0
